Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,folder_date
0.331272979,0.32504905,0.268670788,0.380160425,0.617702763,0.554409218,0.92997045,0.648282813,0.233565542,0.49825855,2024-01-23
0.452989398,0.965803238,0.743774802,0.618768247,0.22530888,0.811288202,0.270230259,0.671500292,0.595424855,0.967293203,2024-01-23
0.215985196,0.869897263,0.393949128,0.921737734,0.062545691,0.476413219,0.995407349,0.392213743,0.46366795,0.56868165,2024-01-23
0.464997686,0.896165666,0.901392195,0.007130209,0.404260204,0.59717781,0.042559704,0.598994655,0.345434925,0.846395854,2024-01-23
0.137203995,0.425947435,0.723623543,0.457418183,0.209268171,0.520875887,0.458333962,0.069122275,0.992684191,0.139231044,2024-01-23
0.896453765,0.11218638,0.694544973,0.87348951,0.609946931,0.858231291,0.9072147,0.394790953,0.459285718,0.191810102,2024-01-23
0.444945022,0.316701401,0.137760132,0.537239937,0.907984498,0.810973503,0.869187676,0.181120007,0.825667356,0.317808777,2024-01-23
0.202975719,0.974094938,0.146957644,0.793858394,0.408987552,0.046070023,0.789579134,0.942743172,0.788702368,0.57782839,2024-01-23
0.542786955,0.293949036,0.476753341,0.071550908,0.587535187,0.345187074,0.236793584,0.975985345,0.77470159,0.997552651,2024-01-23
0.542224781,0.528232625,0.009682531,0.570822093,0.112482615,0.768805346,0.739272894,0.029233113,0.418472793,0.817369058,2024-01-23
0.576303021,0.659992098,0.036267621,0.659552077,0.675828837,0.732202728,0.349236689,0.580655058,0.928896992,0.678505722,2024-01-23
0.166712492,0.665835857,0.54604205,0.844487087,0.140248357,0.893209556,0.345740971,0.471325942,0.941347536,0.449883076,2024-01-23
0.737005557,0.730071531,0.551798638,0.729501081,0.172262978,0.216426422,0.389723258,0.849867647,0.221733926,0.249635208,2024-01-23
0.824311719,0.035247328,0.260883323,0.03697985,0.670988145,0.787171729,0.912505669,0.666660646,0.643922713,0.085103287,2024-01-23
0.944236982,0.111812091,0.560446988,0.164764069,0.73539967,0.086828016,0.991497126,0.00703655,0.51196649,0.065168902,2024-01-23
0.662378311,0.743887927,0.702730681,0.408769808,0.051943391,0.199505978,0.616430325,0.281346131,0.113191615,0.746589794,2024-01-23
0.841387169,0.265561895,0.469652135,0.058397315,0.911334506,0.768590644,0.124057305,0.192253577,0.354486141,0.569553163,2024-01-23
0.519593237,0.975338831,0.890523304,0.073652992,0.096156972,0.011495226,0.499540926,0.662581544,0.522410435,0.1186489,2024-01-23
0.764185541,0.124853697,0.098826747,0.555916854,0.804980017,0.213529589,0.926674359,0.309458762,0.956339568,0.449558687,2024-01-23
0.092499859,0.82686313,0.686044003,0.231223766,0.99096243,0.887382045,0.626109052,0.831602982,0.252656372,0.530763563,2024-01-23
0.955341621,0.114707645,0.431708216,0.237304067,0.993270169,0.639631039,0.365956085,0.327041085,0.202846628,0.489142138,2024-01-23
0.223190092,0.780216669,0.178861184,0.503219991,0.147401531,0.124525849,0.537964022,0.102480223,0.538420791,0.362677637,2024-01-23
0.943845926,0.231979204,0.407945644,0.094355713,0.493931666,0.959820427,0.212894157,0.141866752,0.71669676,0.194089598,2024-01-23
0.051466993,0.006812362,0.326682775,0.843971455,0.837110782,0.740526553,0.186257179,0.957986347,0.877034538,0.69920447,2024-01-23
0.800970148,0.585595133,0.791991221,0.204068161,0.674457184,0.783058879,0.106635962,0.951646548,0.824995908,0.678078372,2024-01-23
0.186687832,0.169460324,0.190233999,0.441172468,0.388096127,0.877729861,0.255945598,0.695617431,0.850168918,0.237588835,2024-01-23
0.558855268,0.040094986,0.046962147,0.307144629,0.752320473,0.486197242,0.190802173,0.106913054,0.212994627,0.342402836,2024-01-23
0.360980133,0.763316449,0.607314094,0.940658937,0.774027343,0.398511426,0.180946606,0.393470232,0.485741818,0.286660922,2024-01-23
0.777665351,0.383564602,0.862218434,0.362778054,0.294076488,0.625754943,0.00829987,0.525032805,0.097147812,0.359955995,2024-01-23
0.389623483,0.381451732,0.015787547,0.273475727,0.948459107,0.298271927,0.68897775,0.903645147,0.574286237,0.545565863,2024-01-23
0.031345315,0.257624238,0.049437117,0.729791563,0.58396403,0.352439316,0.438067611,0.682046374,0.896676314,0.890828426,2024-01-23
0.12400176,0.325639417,0.710510372,0.317695643,0.004838385,0.168472423,0.257129382,0.457430675,0.055858578,0.080084804,2024-01-23
0.983747813,0.517324805,0.045714912,0.969202509,0.357396139,0.789879162,0.138833406,0.178904624,0.361135667,0.425819257,2024-01-23
0.809618832,0.867109258,0.783379995,0.138729427,0.774585673,0.660698577,0.825467164,0.444445824,0.630534724,0.143093104,2024-01-23
0.262560891,0.710373131,0.357930444,0.755068278,0.852589464,0.383416518,0.402481027,0.504138054,0.084558968,0.47862417,2024-01-23
0.350064509,0.724993102,0.226338928,0.640822133,0.34506532,0.965696474,0.965343324,0.396824985,0.165142507,0.532414996,2024-01-23
0.38524339,0.832195905,0.83872795,0.788029058,0.735276408,0.142449364,0.318379877,0.447347837,0.484749252,0.864780952,2024-01-23
0.349761003,0.082003174,0.194777562,0.374832484,0.22913352,0.536511707,0.640725665,0.294205402,0.483372409,0.701861076,2024-01-23
0.596179411,0.649290121,0.366476766,0.87733628,0.923784767,0.338630151,0.147622872,0.677638152,0.654093994,0.067385303,2024-01-23
0.158446031,0.039894176,0.102438788,0.397968291,0.613346909,0.182345638,0.663533014,0.392863916,0.34098919,0.339617503,2024-01-23
0.597207452,0.502282075,0.32491752,0.547182592,0.61673104,0.454587676,0.749269055,0.175878751,0.474564683,0.022580343,2024-01-23
0.503250312,0.135973072,0.39467964,0.275566674,0.403005366,0.786692427,0.880026546,0.96580843,0.144454172,0.137728532,2024-01-23
0.316759587,0.404278448,0.436662814,0.888605883,0.798257415,0.127627343,0.41267137,0.954474409,0.035778296,0.974338422,2024-01-23
0.823718698,0.812434557,0.817641586,0.18607343,0.576362302,0.54508999,0.301325739,0.47776805,0.960117742,0.163583492,2024-01-23
0.128968072,0.023769632,0.698414539,0.064223187,0.723810241,0.842309459,0.802448395,0.707059626,0.788995799,0.31909797,2024-01-23
0.635936647,0.657591078,0.802702554,0.804038116,0.411894326,0.257004677,0.787541705,0.43116251,0.964421816,0.759810632,2024-01-23
0.093055792,0.757558383,0.220576104,0.208627178,0.024850505,0.965337667,0.110763624,0.615880581,0.230969957,0.085180212,2024-01-23
0.722643456,0.83966779,0.222310765,0.870722229,0.597934969,0.792707291,0.487381309,0.526860042,0.812524208,0.352293206,2024-01-23
0.76377336,0.091330831,0.590801183,0.431931133,0.205797992,0.10205901,0.909118737,0.970891057,0.101091187,0.000660744,2024-01-23
0.410313233,0.770444534,0.073660112,0.792526877,0.152352383,0.543320279,0.172695664,0.314875744,0.927307705,0.467927576,2024-01-23
0.230893629,0.890981977,0.395032603,0.123861463,0.679800377,0.110120092,0.260189391,0.038230821,0.61573138,0.423834561,2024-01-23
0.149857281,0.04506487,0.624362427,0.130712053,0.745849514,0.357332225,0.974404632,0.864749614,0.222036799,0.491964003,2024-01-23
0.660300701,0.270793316,0.077651153,0.077073816,0.31876025,0.153663536,0.901497022,0.92147748,0.293345921,0.706071012,2024-01-23
0.461232502,0.628419347,0.9022523,0.178556781,0.904522369,0.559684737,0.657372927,0.46284186,0.548276286,0.02388526,2024-01-23
0.474853058,0.687217037,0.886397427,0.843612026,0.464217184,0.477839041,0.709051769,0.631691367,0.977359156,0.013548651,2024-01-23
0.273893172,0.651462668,0.545736567,0.049475253,0.401447414,0.267082601,0.853499246,0.237356066,0.634933223,0.886464301,2024-01-23
0.682471816,0.507523014,0.398430334,0.230983199,0.412852556,0.852470005,0.902530482,0.557111347,0.834772903,0.738327011,2024-01-23
0.682865705,0.572432194,0.450394702,0.755232648,0.450052393,0.593892862,0.640514528,0.527586561,0.567152242,0.965839877,2024-01-23
0.490967273,0.348773521,0.018917896,0.404819858,0.529374541,0.383934362,0.618981097,0.037594075,0.257582473,0.581004786,2024-01-23
0.057251927,0.029604235,0.068403328,0.886297386,0.785408636,0.439200518,0.402365538,0.665904572,0.798700942,0.58797046,2024-01-23
0.048085876,0.771547006,0.290280618,0.879986828,0.988337876,0.158003625,0.650227038,0.029165337,0.259461512,0.592656094,2024-01-23
0.327123801,0.818979785,0.541040122,0.468398763,0.669699126,0.143645914,0.898543881,0.51647547,0.568057864,0.183039469,2024-01-23
0.320206904,0.356284864,0.664802462,0.287932318,0.467660306,0.794755436,0.886178205,0.836892593,0.236869306,0.738123151,2024-01-23
0.235136211,0.462139011,0.438990303,0.42373337,0.801904109,0.021817378,0.433198717,0.053147921,0.045467361,0.62512187,2024-01-23
0.053405163,0.334277275,0.950072275,0.042911628,0.217942784,0.326379049,0.280658133,0.368021481,0.917909674,0.3030537,2024-01-23
0.649344856,0.240662262,0.706408787,0.677244196,0.962812035,0.576095493,0.24914384,0.783834782,0.723653579,0.946612544,2024-01-23
0.78848645,0.318595392,0.729032993,0.933366314,0.681327081,0.316660638,0.80961162,0.239774159,0.556078629,0.701132657,2024-01-23
0.593377299,0.060769568,0.214272988,0.946930555,0.829144186,0.277130833,0.260988942,0.558173266,0.345381783,0.533403176,2024-01-23
0.550820928,0.756177117,0.171284297,0.299868669,0.014655843,0.987276211,0.967515633,0.003429165,0.355251804,0.248027245,2024-01-23
0.063872643,0.867901543,0.772989557,0.508623689,0.214665185,0.385794694,0.916473166,0.267786664,0.552916842,0.882930036,2024-01-23
0.511676966,0.297974819,0.405666376,0.608672341,0.453849823,0.188399406,0.512923966,0.981036384,0.811558907,0.272019581,2024-01-23
0.105357123,0.606179294,0.327043245,0.199253431,0.93676558,0.810427325,0.589615552,0.66904831,0.032507257,0.876428921,2024-01-23
0.300704098,0.392499584,0.588775494,0.806545141,0.606369812,0.065188417,0.809009561,0.930711819,0.115399855,0.990553497,2024-01-23
0.254628388,0.234820589,0.02794377,0.939418554,0.416570519,0.738873697,0.712554336,0.444291391,0.410529005,0.83218821,2024-01-23
0.165249916,0.329925822,0.551581441,0.82583788,0.299463877,0.748674142,0.18728327,0.715664686,0.419478932,0.600226389,2024-01-23
0.122214457,0.775792451,0.938649223,0.911828508,0.472076279,0.467340509,0.067888561,0.542136717,0.295565502,0.841739273,2024-01-23
0.946129186,0.311188976,0.447102986,0.434019564,0.787328879,0.104123833,0.99096672,0.30687707,0.952136546,0.499991042,2024-01-23
0.848628379,0.735583999,0.667829356,0.340279483,0.125488495,0.492226579,0.416083355,0.940868617,0.926655144,0.708295156,2024-01-23
0.009780341,0.166389374,0.276839794,0.206817671,0.744778072,0.173426303,0.832723117,0.021098201,0.94209056,0.467999335,2024-01-23
0.93984091,0.082248165,0.289933307,0.480274664,0.764230746,0.338919856,0.087161474,0.730091724,0.646008612,0.623346084,2024-01-23
0.625975774,0.258126443,0.056518314,0.685641491,0.769643797,0.914843388,0.246846236,0.191680727,0.747381586,0.669824774,2024-01-23
0.205361529,0.414980557,0.036318605,0.601892445,0.469554782,0.321073452,0.629274893,0.215643327,0.66719751,0.68106512,2024-01-23
0.610252275,0.794335914,0.393818711,0.972298985,0.837451402,0.326579686,0.188247872,0.397482876,0.428241655,0.56408421,2024-01-23
0.430455989,0.921089593,0.300477123,0.226859028,0.775413673,0.274389546,0.419681247,0.665557468,0.567770801,0.03219659,2024-01-23
0.096675689,0.240834946,0.162904452,0.94789322,0.445565198,0.034871106,0.409653482,0.566881338,0.245674958,0.796526935,2024-01-23
0.110725961,0.681740849,0.195333807,0.538435759,0.807169614,0.896663216,0.852113201,0.988274685,0.677712891,0.822792427,2024-01-23
0.138933336,0.562440709,0.933072656,0.698457059,0.791165926,0.9736345,0.740798259,0.362173536,0.806563146,0.772334999,2024-01-23
0.339124045,0.493112821,0.314368134,0.624927785,0.132692666,0.9083232,0.347741257,0.835410248,0.320055151,0.911107217,2024-01-23
0.009287956,0.820631767,0.763138299,0.250492359,0.583094831,0.596331229,0.245229752,0.406965774,0.025325313,0.640795593,2024-01-23
0.541622135,0.914123254,0.518935282,0.827204796,0.19127491,0.318789645,0.247974636,0.399450551,0.003584298,0.503527931,2024-01-23
0.35459179,0.623039473,0.919249278,0.510208301,0.893566284,0.82825209,0.312977521,0.750617899,0.57605168,0.982491404,2024-01-23
0.961337443,0.362822213,0.524294204,0.39155753,0.770012893,0.939120485,0.672441867,0.540738773,0.699711967,0.413504388,2024-01-23
0.99623273,0.759087962,0.195005198,0.343818186,0.37088729,0.37384368,0.658196212,0.85971156,0.097347694,0.155525092,2024-01-23
0.243419896,0.51462297,0.544334008,0.776028857,0.934948411,0.172014951,0.719629194,0.844824249,0.74257024,0.845354878,2024-01-23
0.917013067,0.617242942,0.693137465,0.533451201,0.45595886,0.337299204,0.424193169,0.234269192,0.131085107,0.685536253,2024-01-23
0.568220301,0.779820726,0.897442013,0.161194004,0.445156868,0.539261039,0.093703496,0.662559816,0.187774811,0.963290004,2024-01-23
0.218762721,0.60182119,0.897605725,0.941389044,0.158109322,0.238210752,0.86920516,0.403032296,0.846812997,0.35667876,2024-01-23
0.856669892,0.101963195,0.595566426,0.934049127,0.091232202,0.917432012,0.097564713,0.278966735,0.707337717,0.84469662,2024-01-23
0.887335009,0.96740124,0.590322205,0.312502123,0.372414266,0.772283927,0.542450598,0.464150226,0.7294983,0.196954507,2024-01-23
0.3425183,0.919454442,0.746580746,0.967634137,0.869719583,0.136406587,0.800451243,0.313072877,0.37443589,0.541472248,2024-01-23
0.858727037,0.701517936,0.000110732,0.590205821,0.846127923,0.329571416,0.096759826,0.853445545,0.747294926,0.435166056,2024-01-23
0.512774116,0.977989573,0.091791908,0.133778045,0.221764112,0.962910677,0.698503815,0.912010598,0.255525856,0.476331783,2024-01-23
0.470447508,0.169796395,0.492875146,0.655464033,0.075470624,0.507401191,0.184449535,0.657913374,0.47854495,0.232751916,2024-01-23
0.945387135,0.097185741,0.192869139,0.084213803,0.168126765,0.85036106,0.993319962,0.614099959,0.592897716,0.20071038,2024-01-23
0.317073281,0.280675037,0.969315888,0.043095915,0.508191319,0.231729643,0.109515402,0.624222061,0.813274211,0.304654836,2024-01-23
0.745595693,0.736889974,0.023140842,0.284396794,0.464424207,0.942333448,0.411823431,0.158430696,0.326736484,0.394359313,2024-01-23
0.853276927,0.026175618,0.551440884,0.614559514,0.474825669,0.691573458,0.597741726,0.607379782,0.994193577,0.688260246,2024-01-23
0.501131596,0.336302688,0.175278602,0.643150955,0.220770827,0.595124856,0.48155809,0.516398429,0.188392882,0.287551879,2024-01-23
0.421398883,0.597740785,0.73276178,0.292495309,0.381214593,0.713970511,0.316287929,0.421902509,0.384784225,0.330560536,2024-01-23
0.271668987,0.653490326,0.758356773,0.003114984,0.188040659,0.808116337,0.636118013,0.71235441,0.183844684,0.271818707,2024-01-23
0.897577745,0.577341984,0.077748165,0.93191961,0.255771159,0.847276842,0.077636352,0.249246632,0.414714844,0.902826487,2024-01-23
0.155563851,0.425339292,0.355963678,0.787175461,0.366350436,0.664471443,0.618307918,0.41592923,0.968950495,0.09092276,2024-01-23
0.039039749,0.657789237,0.167028877,0.297404113,0.667096842,0.358083341,0.963155197,0.006341663,0.084734786,0.061270577,2024-01-23
0.283819146,0.13831736,0.388208963,0.497616877,0.839417448,0.635109987,0.14786096,0.521888087,0.032306948,0.587729475,2024-01-23
0.806504844,0.157880513,0.62977082,0.271194498,0.512862832,0.330570652,0.694412218,0.096958187,0.144501163,0.178114235,2024-01-23
0.224119609,0.847696543,0.430171222,0.308382924,0.393686391,0.370989459,0.630924184,0.512370256,0.908829335,0.044135813,2024-01-23
0.660304643,0.88729318,0.709248826,0.284817317,0.611363449,0.909622212,0.857927068,0.432623321,0.789796315,0.401505076,2024-01-23
0.080700652,0.894791727,0.630809607,0.183726215,0.023441107,0.727966557,0.242446435,0.394046621,0.228898188,0.741190191,2024-01-23
0.797831106,0.043923653,0.688640769,0.190957377,0.159249372,0.294503248,0.696285326,0.600008163,0.330745409,0.129617528,2024-01-23
0.173074941,0.270100697,0.667853504,0.236122862,0.154316857,0.153068867,0.838008974,0.181812607,0.461228263,0.994243322,2024-01-23
0.984878082,0.175389636,0.394623249,0.668662821,0.916330666,0.880525272,0.42394328,0.415090674,0.736058725,0.246334949,2024-01-23
0.23864463,0.449408441,0.213055141,0.513332965,0.136621776,0.023987112,0.590358645,0.895256795,0.655736305,0.680359136,2024-01-23
0.58792649,0.915979512,0.99767662,0.543472979,0.983977175,0.450568769,0.3977441,0.495362287,0.853103965,0.492530582,2024-01-23
0.94857125,0.258197562,0.162614693,0.111007327,0.895398201,0.055048366,0.021993222,0.899483314,0.17165191,0.53343414,2024-01-23
0.02691783,0.103890856,0.496900871,0.210567101,0.191404362,0.884501337,0.298512562,0.298807896,0.645091451,0.211449598,2024-01-23
0.15456191,0.074921276,0.06604077,0.470951325,0.209066274,0.694454555,0.341109712,0.933298454,0.29176756,0.194052073,2024-01-23
0.130578041,0.123763863,0.290500893,0.776713439,0.292293631,0.911646747,0.140410945,0.78894684,0.945798915,0.398715825,2024-01-23
0.61228266,0.229236857,0.361978579,0.485022928,0.001697305,0.385243592,0.085241832,0.77707847,0.589757871,0.70862115,2024-01-23
0.375062492,0.14832579,0.801354495,0.927248955,0.639518179,0.351074743,0.52743632,0.148515476,0.839028332,0.692425131,2024-01-23
0.144858897,0.826372324,0.482770588,0.626613156,0.17376625,0.823303509,0.202550184,0.306565024,0.087205305,0.376682232,2024-01-23
0.851498748,0.145078629,0.972594182,0.105293434,0.884498947,0.28423994,0.413762688,0.929387565,0.547986375,0.960369558,2024-01-23
0.062347517,0.046653349,0.71152594,0.566508722,0.047443987,0.438324874,0.16301444,0.279189725,0.26766269,0.973345947,2024-01-23
0.378308383,0.548147402,0.944396377,0.271875537,0.33615052,0.133393828,0.029942846,0.394613491,0.901904909,0.082249827,2024-01-23
0.700350785,0.735767541,0.376410726,0.100518008,0.069481484,0.175729671,0.196111623,0.290561492,0.878631675,0.625071134,2024-01-23
0.065745888,0.633764335,0.292371143,0.906692255,0.218448062,0.165937688,0.701637788,0.322673081,0.211928784,0.384471056,2024-01-23
0.774480861,0.946938052,0.778115551,0.226082304,0.12923,0.48902421,0.038280223,0.067619434,0.054133157,0.428942155,2024-01-23
0.342683113,0.231261802,0.209068931,0.227064956,0.947278453,0.949625556,0.429084715,0.840215238,0.617214278,0.33837535,2024-01-23
0.043099502,0.436453198,0.258362229,0.987034225,0.631329911,0.47771719,0.562817913,0.920640009,0.472509782,0.29248676,2024-01-23
0.897268665,0.357678918,0.558020254,0.744778697,0.445064904,0.635414324,0.160160228,0.267408541,0.289622785,0.251272914,2024-01-23
0.502246186,0.118583361,0.184294305,0.868338867,0.710603377,0.62678087,0.581826205,0.184283511,0.294653081,0.63176549,2024-01-23
0.318103557,0.742091008,0.997122085,0.077696525,0.405387301,0.161365092,0.972466695,0.537078572,0.795101807,0.012235288,2024-01-23
0.412041065,0.509942174,0.257521369,0.12098316,0.483846612,0.895570484,0.169348518,0.208665332,0.749723711,0.426292418,2024-01-23
0.076094975,0.974020829,0.878019431,0.526536899,0.481609839,0.559421959,0.528129274,0.175909212,0.706891804,0.538030113,2024-01-23
0.54726813,0.30931812,0.920536766,0.454529945,0.205939497,0.236671767,0.597600876,0.85692223,0.499799206,0.895365932,2024-01-23
0.789267924,0.697944638,0.683949926,0.274420292,0.892375972,0.710553378,0.040046478,0.968915878,0.939429079,0.066236706,2024-01-23
0.001165108,0.636543917,0.588176315,0.615627157,0.118353549,0.866246199,0.794816502,0.560667926,0.826953673,0.068675717,2024-01-23
0.032553105,0.894958504,0.838194721,0.762172677,0.433529308,0.462982567,0.23267312,0.383252478,0.94288084,0.019848873,2024-01-23
0.250297603,0.270945036,0.229456426,0.326991737,0.81093542,0.939230082,0.147988048,0.37511259,0.200423787,0.834593773,2024-01-23
0.983730891,0.706663049,0.968296936,0.510856247,0.162163473,0.916212477,0.708049133,0.436776676,0.641122585,0.375502885,2024-01-23
0.019075741,0.318193696,0.699822564,0.553208533,0.195589131,0.667189253,0.22630488,0.000467223,0.885297321,0.046050342,2024-01-23
0.765460921,0.663461564,0.760119412,0.210985882,0.334579845,0.449383119,0.734857945,0.674029495,0.36410807,0.31015577,2024-01-23
0.231689125,0.436020575,0.211036209,0.894679183,0.156086376,0.695607922,0.171360668,0.706838161,0.06047291,0.036591073,2024-01-23
0.996496944,0.369162614,0.802728709,0.449699024,0.202390955,0.962583279,0.810408201,0.230090258,0.353438836,0.034582971,2024-01-23
0.688942472,0.164902125,0.458005977,0.256147826,0.397801809,0.404007691,0.36840965,0.565423114,0.347334422,0.123195568,2024-01-23
0.8570516,0.524973918,0.931683237,0.035105565,0.530504321,0.486544893,0.908535967,0.374453138,0.98826507,0.646736477,2024-01-23
0.496758457,0.730762979,0.625150346,0.893149432,0.736106486,0.783756951,0.240487408,0.82072696,0.00519111,0.594105565,2024-01-23
0.401895999,0.199612266,0.710705692,0.373334204,0.345458723,0.531642481,0.724562698,0.769814846,0.85328921,0.290431315,2024-01-23
0.21013148,0.974237059,0.101547266,0.405165264,0.426088923,0.382637513,0.334194,0.659094425,0.849133506,0.704901036,2024-01-23
0.959380411,0.541115504,0.129537856,0.810985461,0.553281273,0.460090266,0.34612888,0.910590797,0.188404611,0.946599402,2024-01-23
0.555560179,0.673309646,0.460192462,0.615342308,0.352161014,0.953117565,0.243914564,0.961619826,0.756434556,0.244961813,2024-01-23
0.725589477,0.825880978,0.260209951,0.992175021,0.598649699,0.171090125,0.570149711,0.594426877,0.18635528,0.394965272,2024-01-23
0.840330736,0.435510915,0.767716594,0.842382409,0.555942506,0.648984422,0.020223004,0.717174346,0.375181168,0.404938567,2024-01-23
0.738183802,0.672415087,0.779475805,0.121118315,0.088910901,0.811999473,0.55854314,0.648023522,0.035260992,0.472821645,2024-01-23
0.563096524,0.326663921,0.14360159,0.468479934,0.861112462,0.062167925,0.987650772,0.416362055,0.487615415,0.051808004,2024-01-23
0.26068455,0.53871801,0.938189401,0.41033683,0.275786702,0.545745397,0.286913135,0.186908088,0.871992565,0.440235755,2024-01-23
0.88493824,0.163572282,0.397015726,0.824623383,0.86643375,0.717599498,0.529602279,0.272310205,0.784451275,0.798720312,2024-01-23
0.839885576,0.465188139,0.572941375,0.75128749,0.49615145,0.575303829,0.619440804,0.576736835,0.386392655,0.630565257,2024-01-23
0.391334143,0.149524906,0.11580263,0.634624275,0.19487448,0.350362283,0.069251319,0.374637968,0.418845922,0.503225948,2024-01-23
0.005479988,0.012075226,0.763063764,0.862511098,0.153606138,0.192689949,0.29751198,0.182103915,0.230549796,0.432107111,2024-01-23
0.218486618,0.172180817,0.458185704,0.164756639,0.860953492,0.471450044,0.186923507,0.393334174,0.361971435,0.404594415,2024-01-23
0.602323998,0.445079236,0.659524873,0.686310079,0.911978799,0.953182824,0.919164601,0.623014265,0.823328585,0.662776591,2024-01-23
0.863610817,0.94233721,0.042479647,0.326187448,0.495551718,0.955179959,0.49349357,0.568494005,0.871709683,0.554083464,2024-01-23
0.872464214,0.55674299,0.605161456,0.568774334,0.172964135,0.457944935,0.254734692,0.523065437,0.953701726,0.835294391,2024-01-23
0.846416112,0.144494072,0.990093546,0.863885953,0.286357761,0.595802907,0.359223577,0.074555411,0.566207842,0.136034441,2024-01-23
0.0214592,0.071489032,0.973060628,0.962994618,0.594372765,0.472071671,0.399097507,0.041719516,0.754166966,0.14021634,2024-01-23
0.165906016,0.622270626,0.532610468,0.317463158,0.419340731,0.352492065,0.798893075,0.595639155,0.605927658,0.114343026,2024-01-23
0.343716796,0.164669268,0.252666046,0.791070154,0.532123524,0.871425637,0.463864458,0.210056502,0.847815942,0.21452759,2024-01-23
0.17636405,0.229097153,0.579816479,0.116514747,0.789795143,0.259360267,0.143415614,0.360004424,0.806413783,0.60635267,2024-01-23
0.015625053,0.827690436,0.28844946,0.818041466,0.471192042,0.88361567,0.72819184,0.884967527,0.052029288,0.861870578,2024-01-23
0.466763508,0.348454734,0.409783271,0.924136611,0.092269458,0.356551531,0.359926171,0.957421808,0.865446737,0.674929621,2024-01-23
0.955864597,0.187693012,0.748474336,0.623712628,0.8176281,0.275037827,0.249327925,0.063305553,0.281376453,0.372681808,2024-01-23
0.001178198,0.315224195,0.213763594,0.46592355,0.189560321,0.22094279,0.992096065,0.799977685,0.804223781,0.028193418,2024-01-23
0.861359172,0.001045503,0.933712316,0.879925721,0.865856692,0.074623135,0.052748469,0.214188262,0.01494113,0.522338487,2024-01-23
0.38377697,0.67154709,0.971653916,0.756738871,0.587220039,0.527949494,0.981537314,0.778880043,0.989695978,0.867672353,2024-01-23
0.640158338,0.050191862,0.394623204,0.523217036,0.424148667,0.641645514,0.48978946,0.867514059,0.177149288,0.902447726,2024-01-23
0.984118208,0.59021707,0.370694472,0.967841741,0.300027978,0.266673288,0.714102241,0.767489882,0.617751745,0.180483303,2024-01-23
0.582335788,0.163223491,0.078015839,0.188017556,0.981970663,0.794074141,0.875458737,0.739039661,0.43882268,0.063447282,2024-01-23
0.150697645,0.523724439,0.848536498,0.316939533,0.843904615,0.840470427,0.622569532,0.924451404,0.58947712,0.716175521,2024-01-23
0.046453692,0.471320598,0.155100131,0.280320741,0.729667396,0.680830517,0.872456436,0.117481928,0.976438868,0.863724393,2024-01-23
0.349542256,0.242057383,0.255678774,0.706084345,0.828965367,0.187852547,0.270176958,0.673446581,0.411344631,0.469009835,2024-01-23
0.475269703,0.593800432,0.809911865,0.345020035,0.378032836,0.113167647,0.34393764,0.335684829,0.66495737,0.827273733,2024-01-23
0.806341813,0.769744627,0.568317061,0.202679705,0.436982325,0.660253053,0.141660004,0.232607769,0.319579937,0.363629221,2024-01-23
0.949309483,0.714402184,0.443916012,0.45317842,0.061125024,0.74573513,0.403955926,0.821849819,0.047536933,0.724190999,2024-01-23
0.452865977,0.581040673,0.170699689,0.837714317,0.273197841,0.220813685,0.436745499,0.663491797,0.123510925,0.091474285,2024-01-23
0.259965761,0.804698931,0.818174604,0.692324182,0.417477347,0.47685282,0.077496271,0.844756547,0.340919449,0.026148801,2024-01-23
0.961961345,0.973941751,0.430936916,0.722177902,0.588495248,0.407885742,0.100265877,0.673818977,0.834870484,0.296007808,2024-01-23
0.35780347,0.331479582,0.008337907,0.647439514,0.540124172,0.557729082,0.539967764,0.800010827,0.637311063,0.859857622,2024-01-23
0.264550092,0.964906588,0.969648312,0.622773778,0.095564233,0.702737627,0.363698644,0.317333042,0.52144812,0.974223835,2024-01-23
0.831536884,0.346075364,0.595415593,0.270483721,0.733546575,0.59589212,0.884834293,0.364492283,0.715669862,0.883098709,2024-01-23
0.55226705,0.682849676,0.053009959,0.213412933,0.939943704,0.873860422,0.268104026,0.80274599,0.697778358,0.81589289,2024-01-23
0.439282808,0.103819689,0.830266866,0.923632088,0.827601275,0.8172207,0.277226958,0.82137574,0.252899963,0.120131478,2024-01-23
0.220919259,0.385590719,0.510244781,0.335893299,0.721251541,0.109894305,0.808805585,0.445870373,0.235756777,0.083009168,2024-01-23
0.488906842,0.729649014,0.567363596,0.191248941,0.734580606,0.109866677,0.040737828,0.968091372,0.676471999,0.789849147,2024-01-23
0.096393676,0.038467487,0.136814245,0.632852703,0.963891598,0.120795808,0.74926291,0.694715543,0.324808446,0.773493361,2024-01-23
0.406660927,0.147343947,0.610506933,0.325917758,0.889377217,0.690803439,0.887006962,0.807558538,0.755780501,0.704902721,2024-01-23
0.218682316,0.64340145,0.676045525,0.101316732,0.851144442,0.322208517,0.941304118,0.31069682,0.502446071,0.641482649,2024-01-23
0.441783117,0.435490213,0.384512774,0.801576341,0.241639111,0.988784833,0.884810614,0.734771228,0.604420569,0.407898322,2024-01-23
0.564871864,0.361994969,0.09788244,0.229555944,0.719567738,0.16052409,0.992223813,0.266064146,0.534072772,0.778231159,2024-01-23
